,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,YEAR,mode2
18764,Quality Control,Leave Em Alone,1,0.517,0.747,6,-4.74,0,0.29600000000000004,0.0189,7.35e-06,0.0821,0.506,102.03299999999999,171980,4,2019,minor
18765,Lil Skies,Going Off,1,0.795,0.726,1,-5.95,1,0.077,0.171,0.0,0.12,0.335,84.509,173254,4,2019,major
18766,BTS,Dionysus,1,0.502,0.91,7,-2.7689999999999997,1,0.107,0.04,0.0,0.319,0.588,176.084,249215,4,2019,major
18767,El Memer,Throw That Back Like a Cadillac,1,0.895,0.623,7,-9.462,1,0.579,0.0689,1.84e-06,0.109,0.3720000000000001,139.916,118100,4,2019,major
18768,Lil Mosey,So Fast,1,0.737,0.643,1,-8.423,1,0.0327,0.115,3.2899999999999987e-05,0.136,0.67,96.00299999999999,160227,4,2019,major
18769,YoungBoy Never Broke Again,Where The Love At,1,0.534,0.6609999999999999,2,-7.306,0,0.32299999999999995,0.462,0.0,0.105,0.594,129.667,196958,5,2019,minor
18770,Natanael Cano,El Nayer,1,0.8270000000000001,0.616,5,-4.013999999999999,0,0.0302,0.20199999999999999,0.0,0.09,0.853,109.978,167291,4,2019,minor
18771,YoungBoy Never Broke Again,Time I'm On,1,0.732,0.6829999999999999,7,-6.477,1,0.29,0.0567,0.0,0.149,0.583,160.002,192012,4,2019,major
18772,Pitbull,No Lo Trates,1,0.8340000000000001,0.8079999999999999,11,-2.597,1,0.0542,0.0569,0.0005200000000000001,0.222,0.8290000000000001,104.02600000000001,198453,4,2019,major
18773,Falling In Reverse,Drugs,1,0.503,0.904,2,-3.895,0,0.048,0.000482,0.0,0.132,0.384,165.09900000000005,231920,4,2019,minor
18774,S.A. Karl,Wren,1,0.127,0.0815,9,-21.016,1,0.0401,0.971,0.956,0.105,0.0535,75.115,216097,4,2019,major
18775,Carlie Hanson,Side Effects,1,0.569,0.726,4,-5.343,1,0.17800000000000002,0.1,0.0,0.244,0.373,185.946,188664,4,2019,major
18776,ScHoolboy Q,CrasH,1,0.825,0.644,1,-6.001,1,0.175,0.0311,0.0,0.086,0.79,132.019,161480,4,2019,major
18777,Jordan Beggs,She’ll be right,1,0.166,0.00402,9,-36.024,1,0.0397,0.995,0.895,0.0966,0.0934,75.968,195500,3,2019,major
18778,Choker,Lucky,1,0.47700000000000004,0.32799999999999996,4,-8.458,1,0.0658,0.9059999999999999,7.36e-06,0.262,0.28300000000000003,174.143,251034,4,2019,major
18779,Kevin Gates,Push It,1,0.821,0.675,1,-4.566,1,0.28,0.08800000000000001,0.0,0.248,0.405,140.012,180883,4,2019,major
18780,Kevin Gates,Luv Bug,1,0.8320000000000001,0.515,9,-7.112,0,0.375,0.0257,6.979999999999999e-05,0.0957,0.653,139.997,185143,4,2019,minor
18781,bbno$,sriracha,1,0.919,0.484,5,-8.991,0,0.20800000000000002,0.0949,0.0,0.0969,0.963,100.014,129600,4,2019,minor
18782,YG,In The Dark,1,0.943,0.261,0,-8.067,1,0.16,0.0045,0.0114,0.10400000000000001,0.0635,102.001,191813,4,2019,major
18783,Hozier,Would That I,1,0.521,0.526,5,-6.032,1,0.0281,0.243,0.005370000000000001,0.10800000000000001,0.502,130.694,268293,4,2019,major
18784,The Chainsmokers,Family - Frank Walker Remix,1,0.6629999999999999,0.846,8,-4.015,0,0.0801,0.192,0.0,0.17300000000000001,0.59,123.995,185813,4,2019,minor
18785,Young Thug,Surf (feat. Gunna),1,0.93,0.561,0,-8.052999999999999,1,0.25,0.10099999999999999,0.0,0.0992,0.596,140.987,184093,4,2019,major
18786,Lana Del Rey,The greatest,1,0.414,0.23,2,-12.379000000000001,0,0.0406,0.9420000000000001,0.0167,0.17300000000000001,0.192,78.494,300361,3,2019,minor
18787,Five Finger Death Punch,Inside Out,1,0.47600000000000003,0.991,4,-2.855,0,0.15,0.0019100000000000002,0.0,0.121,0.20199999999999999,82.99700000000001,226349,4,2019,minor
18788,Donato Manna,For Emmabelle,1,0.19399999999999998,0.0355,4,-28.246,0,0.0446,0.9309999999999999,0.887,0.08199999999999999,0.0604,66.56,209500,4,2019,minor
18789,TOOL,Fear Inoculum,1,0.313,0.584,7,-10.091000000000001,1,0.0415,0.000824,0.52,0.0529,0.159,87.89399999999998,620101,4,2019,major
18790,Camilo,Tutu - Remix,1,0.731,0.763,0,-3.6,1,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191,4,2019,major
18791,Ruel,Free Time,1,0.637,0.478,11,-5.7829999999999995,0,0.03,0.10099999999999999,0.0,0.10300000000000001,0.201,99.98899999999999,218827,3,2019,minor
18792,Michael W. Smith,Waymaker - Radio Version,1,0.499,0.73,11,-6.374,1,0.0355,0.057999999999999996,0.0,0.146,0.449,142.016,242107,4,2019,major
18793,Mr Pillow,Comfy,1,0.152,0.0692,2,-22.101,1,0.0467,0.94,0.9159999999999999,0.0997,0.0342,135.969,220786,1,2019,major
18794,Blake Rose,Lost,1,0.595,0.687,4,-6.5360000000000005,1,0.0486,0.21600000000000005,0.0,0.107,0.508,94.73,234623,4,2019,major
18795,88rising,I Love You 3000 II,1,0.435,0.33799999999999997,6,-9.109,1,0.066,0.853,0.0,0.41200000000000003,0.354,179.727,209643,4,2019,major
18796,Diplo,On My Mind,1,0.7709999999999999,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.02600000000001,189268,4,2019,major
18797,Pardison Fontaine,Take It Down (feat. Offset),1,0.917,0.494,1,-5.772,1,0.085,0.0393,0.0,0.19399999999999998,0.341,143.048,208976,4,2019,major
18798,Hillsong UNITED,Good Grace - Live,1,0.425,0.695,9,-7.93,1,0.0477,0.004379999999999999,0.0,0.691,0.243,142.11,353547,4,2019,major
18799,Alexander 23,Mars,1,0.937,0.395,10,-7.63,1,0.132,0.0783,0.0,0.29100000000000004,0.644,116.98,153320,4,2019,major
18800,Pink Sweat$,Body Aint Me,1,0.4920000000000001,0.17300000000000001,11,-11.24,0,0.0406,0.8959999999999999,0.0,0.109,0.336,125.05799999999999,162261,4,2019,minor
18801,Sleepy Hallow,Breakin Bad (Okay),1,0.748,0.62,1,-5.631,0,0.349,0.34,0.0,0.15,0.915,94.508,131287,4,2019,minor
18802,Snoh Aalegra,Whoa,1,0.665,0.516,0,-11.27,0,0.0642,0.121,0.0015199999999999999,0.105,0.494,93.98299999999999,199179,4,2019,minor
18803,Kehlani,You Know Wassup,1,0.475,0.40399999999999997,0,-8.899,1,0.0946,0.65,0.0,0.1,0.46299999999999997,104.51299999999999,201143,4,2019,major
18804,Ari Lennox,Whipped Cream,1,0.741,0.397,6,-9.34,0,0.035,0.568,0.0,0.153,0.418,85.04899999999998,288532,4,2019,minor
18805,Yung Gravy,Alley Oop,1,0.857,0.503,6,-7.5020000000000024,1,0.265,0.266,0.0,0.0852,0.867,122.036,152187,4,2019,major
18806,Dan + Shay,Speechless (feat. Tori Kelly),1,0.562,0.38299999999999995,6,-6.063,1,0.0337,0.664,0.0,0.259,0.4970000000000001,135.15,208960,4,2019,major
18807,Rex Orange County,Never Had The Balls,1,0.691,0.68,5,-7.808,1,0.0365,0.387,0.000276,0.0508,0.361,149.974,236893,4,2019,major
18808,Melanie Martinez,Drama Club,1,0.633,0.655,5,-6.653,0,0.0622,0.375,0.0,0.145,0.512,74.05199999999998,225641,4,2019,minor
18809,Future,100 Shooters (feat. Meek Mill),1,0.645,0.675,1,-5.282,0,0.20199999999999999,0.0104,0.0,0.273,0.171,120.67200000000001,209120,5,2019,minor
18810,GOT7,You Calling My Name,1,0.813,0.667,0,-4.061,0,0.0616,0.0917,0.0,0.0802,0.514,111.02,194708,4,2019,minor
18811,Asking Alexandria,The Violence,1,0.6459999999999999,0.851,8,-4.22,0,0.0662,0.00618,0.0,0.629,0.33299999999999996,129.918,208396,4,2019,minor
18812,Taylor Swift,It’s Nice To Have A Friend,1,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,150440,4,2019,major
18813,Los Retros,Someone To Spend Time With,1,0.8170000000000001,0.47100000000000003,9,-13.300999999999998,1,0.0335,0.0529,0.22399999999999998,0.106,0.9620000000000001,89.551,173954,4,2019,major
18814,DaBaby,PROLLY HEARD,1,0.884,0.7829999999999999,1,-2.388,1,0.294,0.0744,0.0,0.12,0.929,124.052,143226,4,2019,major
18815,LÉON,Come Home To Me,1,0.66,0.193,11,-8.904,1,0.0725,0.953,0.0,0.0953,0.29600000000000004,82.035,225868,4,2019,major
18816,Maisie Peters,Favourite Ex,1,0.396,0.177,5,-10.277000000000001,1,0.0378,0.718,0.0,0.139,0.221,177.215,201694,3,2019,major
18817,NoCap,Ghetto Angels,1,0.68,0.669,2,-5.621,0,0.191,0.107,0.0,0.11199999999999999,0.429,152.174,235263,4,2019,minor
18818,Reik,Amigos Con Derechos,1,0.6779999999999999,0.8059999999999999,1,-3.3339999999999996,1,0.0648,0.0464,0.0,0.0673,0.614,183.984,227480,4,2019,major
18819,Ryan Hurd,Diamonds or Twine,1,0.621,0.568,2,-8.795,1,0.0311,0.145,1.65e-06,0.10800000000000001,0.7240000000000001,148.047,211085,4,2019,major
18820,KAYTRANADA,10%,1,0.794,0.757,6,-6.644,0,0.12300000000000001,0.0267,0.000306,0.0621,0.615,107.99,186680,4,2019,minor
18821,BLACKPINK,Don't Know What To Do,1,0.628,0.64,6,-4.164,0,0.049,0.0992,0.0,0.138,0.409,129.815,201081,4,2019,minor
18822,AJR,Dear Winter,1,0.633,0.217,5,-9.717,1,0.045,0.789,0.0,0.293,0.546,94.13,168126,4,2019,major
18823,YFN Lucci,7.62,1,0.769,0.667,2,-6.562,1,0.521,0.128,0.0,0.11,0.32899999999999996,158.059,172449,4,2019,major
18824,Marshmello,Rescue Me,1,0.433,0.905,11,-2.171,1,0.10099999999999999,0.008029999999999999,0.0,0.337,0.375,148.149,237203,4,2019,major
18825,King Princess,Ain't Together,1,0.7140000000000001,0.6579999999999999,0,-5.497000000000001,1,0.0315,0.267,0.0,0.17600000000000002,0.7659999999999999,81.553,202280,4,2019,major
18826,JayDaYoungan,Opps,1,0.902,0.475,5,-9.267000000000001,1,0.38799999999999996,0.128,0.0,0.109,0.584,129.97799999999998,222614,4,2019,major
18827,Devansh Tushar,Endless Nights,1,0.163,0.0145,2,-29.97300000000001,1,0.0508,0.96,0.951,0.0917,0.039,131.10299999999998,178823,5,2019,major
18828,Tejal Yann,Cosmos,1,0.157,0.151,4,-24.236,1,0.0424,0.992,0.9690000000000001,0.17,0.0379,62.78100000000001,271285,4,2019,major
18829,j'san,Snow & Sand,1,0.846,0.441,5,-10.717,1,0.0895,0.57,0.892,0.0877,0.18100000000000002,80.047,165000,5,2019,major
18830,Momento,Visions of Sleep and Beyond,1,0.214,0.0667,9,-25.204,1,0.0422,0.9329999999999999,0.8220000000000001,0.0899,0.0473,71.877,181875,4,2019,major
18831,Lucky Daye,Roll Some Mo,1,0.397,0.507,11,-9.026,1,0.0605,0.259,0.0447,0.142,0.363,74.737,292885,4,2019,major
18832,Avicii,Hold The Line (feat. A R I Z O N A),1,0.648,0.5539999999999999,9,-7.005,1,0.0341,0.32899999999999996,2.56e-05,0.0803,0.3720000000000001,98.045,171786,4,2019,major
18833,ILLENIUM,Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],1,0.563,0.81,2,-2.9210000000000003,1,0.0522,0.005220000000000001,0.0,0.0846,0.495,129.975,247385,4,2019,major
18834,Aaron May,Let Go,1,0.87,0.498,9,-8.339,0,0.0623,0.046,0.0,0.146,0.6920000000000001,110.01899999999999,176532,4,2019,minor
18835,Clifford Solum,Decumbent,1,0.196,0.027000000000000003,7,-29.634,1,0.0491,0.992,0.799,0.102,0.0359,133.866,191250,4,2019,major
18836,Melanie Martinez,Strawberry Shortcake,1,0.581,0.62,11,-8.087,0,0.462,0.198,7.18e-05,0.0895,0.512,125.887,184619,5,2019,minor
18837,Kevin Gates,Fatal Attraction,1,0.8959999999999999,0.5770000000000001,9,-3.588,0,0.3,0.0981,0.0,0.11,0.655,146.002,169044,4,2019,minor
18838,Pecos & the Rooftops,This Damn Song,1,0.647,0.47200000000000003,0,-6.742999999999999,1,0.0323,0.193,0.0,0.26899999999999996,0.166,120.18700000000001,280000,4,2019,major
18839,Hobo Johnson,Typical Story,1,0.42100000000000004,0.935,7,-2.6010000000000004,1,0.43799999999999994,0.00978,0.0,0.165,0.645,155.855,191069,4,2019,major
18840,Calvin Harris,Giant (with Rag'n'Bone Man),1,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4,2019,minor
18841,Melanie Martinez,Teacher's Pet,1,0.6859999999999999,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,2019,minor
18842,Daniel Caesar,SUPERPOSITION,1,0.589,0.27899999999999997,4,-11.209000000000001,1,0.0408,0.9109999999999999,0.000128,0.087,0.33299999999999996,115.656,263795,4,2019,major
18843,Luke Combs,Angels Workin' Overtime,1,0.638,0.972,4,-3.9930000000000003,0,0.073,0.188,3.59e-05,0.254,0.725,130.001,253787,4,2019,minor
18844,Spirit Minds,Rebirth,1,0.0809,0.0814,0,-23.336,1,0.0417,0.7959999999999999,0.946,0.111,0.19399999999999998,170.435,203100,4,2019,major
18845,Trippie Redd,Lil Wayne,1,0.722,0.684,8,-4.845,1,0.08,0.431,0.0,0.11699999999999999,0.534,152.053,102673,4,2019,major
18846,Gryffin,Nobody Compares To You (feat. Katie Pearlman),1,0.59,0.764,2,-4.735,1,0.0467,0.22899999999999998,0.0,0.192,0.331,104.911,231291,4,2019,major
18847,Zoe Handfield,Andromeda,1,0.168,0.00908,5,-33.966,0,0.0443,0.9470000000000001,0.946,0.125,0.396,68.775,172500,4,2019,minor
18848,Hobo Johnson,Mover Awayer,1,0.703,0.636,4,-5.737,0,0.307,0.026000000000000002,0.0,0.0355,0.648,136.94899999999998,215804,4,2019,minor
18849,Bhad Bhabie,Babyface Savage (feat. Tory Lanez),1,0.907,0.557,1,-6.8820000000000014,0,0.255,0.0843,0.0,0.0934,0.425,139.922,161160,4,2019,minor
18850,Aaron Smith,Dancin - Krono Remix,1,0.7509999999999999,0.727,10,-9.789,0,0.0304,0.0442,0.0333,0.1,0.28,119.98299999999999,256000,4,2019,minor
18851,Sigrid Vass,Aquatic,1,0.26,0.0166,0,-22.355999999999998,0,0.052000000000000005,0.98,0.846,0.115,0.19899999999999998,179.921,143407,4,2019,minor
18852,lil ricefield,Trapanese,1,0.8340000000000001,0.758,10,-5.683,0,0.158,0.0278,0.0,0.16699999999999998,0.465,110.038,117932,3,2019,minor
18853,Steve Mokwebe,It Ends with Us,1,0.326,0.00891,0,-24.103,1,0.0518,0.986,0.934,0.111,0.299,69.79,130192,4,2019,major
18854,DaBaby,THERE HE GO,1,0.836,0.747,1,-3.3680000000000003,0,0.136,0.33899999999999997,0.0,0.0739,0.758,84.435,143296,4,2019,minor
18855,Chris Brown,Indigo,1,0.605,0.752,3,-4.791,0,0.122,0.32799999999999996,0.0,0.247,0.526,151.944,192627,4,2019,minor
18856,Pop Smoke,PTSD,1,0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.19899999999999998,91.615,199827,4,2019,minor
18857,Rayne Johnson,Front Seat,1,0.546,0.48100000000000004,6,-7.081,1,0.0402,0.188,0.0,0.106,0.31,141.851,209909,4,2019,major
18858,Ace Hood,We Ball,1,0.7609999999999999,0.426,10,-11.968,0,0.33399999999999996,0.0692,0.0,0.133,0.141,155.001,200377,4,2019,minor
18859,Cody Carnes,Nothing Else,1,0.381,0.161,0,-12.915,1,0.0369,0.84,0.0,0.14300000000000002,0.35600000000000004,135.813,393187,4,2019,major
18860,Brantley Gilbert,Bad Boy,1,0.574,0.47200000000000003,1,-9.86,1,0.0301,0.37799999999999995,1.48e-06,0.105,0.313,77.956,241227,4,2019,major
18861,NF,Like This,1,0.685,0.563,3,-5.456,0,0.0714,0.32299999999999995,0.0,0.111,0.3,85.501,207640,4,2019,minor
18862,Christian French,hungover sunday,1,0.6729999999999999,0.327,2,-7.67,1,0.0827,0.853,0.0,0.10300000000000001,0.449,82.729,180403,4,2019,major
18863,Silje Månsson,Sparkle,1,0.313,0.0102,1,-23.15,1,0.0326,0.992,0.907,0.10300000000000001,0.0965,82.781,115971,4,2019,major
18864,Riley Clemmons,Fighting For Me,1,0.645,0.727,1,-4.178999999999999,0,0.0492,0.156,0.0,0.282,0.152,110.723,229067,4,2019,minor
18865,Drake,The Motion,1,0.631,0.7879999999999999,4,-7.142,0,0.102,0.371,0.000317,0.10800000000000001,0.544,157.769,240957,4,2019,minor
18866,Kane Brown,Short Skirt Weather,1,0.6990000000000001,0.893,9,-5.412000000000001,1,0.0431,0.0626,0.0,0.253,0.9440000000000001,128.04399999999998,194147,4,2019,major
18867,Roddy Ricch,Out Tha Mud,1,0.83,0.376,4,-8.073,0,0.19,0.0121,8.07e-06,0.218,0.165,129.981,212052,4,2019,minor
18868,Donald Beaudoin,Boötes,1,0.067,0.0346,7,-29.991999999999997,1,0.0535,0.988,0.9390000000000001,0.122,0.0395,71.583,192500,4,2019,major
18869,Melanie Martinez,Recess,1,0.5760000000000001,0.41200000000000003,11,-8.184,1,0.0368,0.659,0.0,0.15,0.39899999999999997,188.821,230501,3,2019,major
18870,Lil Tjay,Post To Be (feat. Rileyy Lanez),1,0.718,0.6609999999999999,6,-7.9910000000000005,0,0.131,0.0899,0.0,0.133,0.49,145.877,189053,4,2019,minor
18871,Quando Rondo,Dope Boy Dreams,1,0.5479999999999999,0.519,7,-7.015,0,0.48100000000000004,0.249,0.0,0.0971,0.504,154.187,204362,4,2019,minor
18872,Sabrina Claudio,Truth Is,1,0.645,0.726,4,-3.4019999999999997,0,0.0691,0.585,0.00045099999999999996,0.11199999999999999,0.158,129.908,212010,3,2019,minor
18873,Bea Miller,THAT BITCH,1,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,201102,4,2019,major
18874,The Unlikely Candidates,Novocaine,1,0.652,0.833,10,-4.898,1,0.0392,0.0019100000000000002,0.000536,0.122,0.231,116.04299999999999,245240,4,2019,major
18875,Evan Rachel Wood,All Is Found (Lullaby Ending) - Outtake,1,0.29100000000000004,0.142,9,-14.769,0,0.0379,0.924,0.0,0.0759,0.319,78.432,114040,4,2019,minor
18876,Blue Ivy,BROWN SKIN GIRL,1,0.603,0.602,6,-7.0829999999999975,1,0.23,0.049,0.0,0.27899999999999997,0.595,119.70299999999999,248472,5,2019,major
18877,Drake,How Bout Now,1,0.789,0.40399999999999997,1,-8.363999999999999,1,0.23,0.205,0.0,0.21899999999999997,0.47200000000000003,122.06200000000001,235566,4,2019,major
18878,Sleeping At Last,Two,1,0.504,0.327,4,-9.49,1,0.0367,0.902,7.63e-06,0.445,0.299,132.803,258609,4,2019,major
18879,Solange,Almeda,1,0.8270000000000001,0.5529999999999999,1,-5.296,1,0.032,0.0227,1.52e-05,0.17600000000000002,0.0631,110.015,236120,4,2019,major
18880,Francesca Caroléo,Celandine,1,0.136,0.0152,7,-31.307,1,0.0494,0.991,0.9109999999999999,0.0574,0.0376,70.955,173500,4,2019,major
18881,Smino,Trina,1,0.843,0.485,4,-8.993,0,0.218,0.201,0.0,0.187,0.395,95.01700000000001,141653,4,2019,minor
18882,Wonderful Escape,Thunder From Under the Tree,1,0.135,0.797,1,-31.858,1,0.41700000000000004,0.0412,0.845,0.376,0.026000000000000002,82.119,231594,4,2019,major
18883,Artura Ponce Valles,No me despiertes,1,0.203,0.00588,5,-34.66,1,0.0391,0.99,0.8290000000000001,0.11800000000000001,0.0418,69.468,187250,4,2019,major
18884,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",1,0.882,0.775,10,-4.9860000000000015,1,0.33399999999999996,0.0738,0.0,0.701,0.805,98.023,256967,4,2019,major
18885,Brantley Gilbert,Welcome To Hazeville,1,0.629,0.6579999999999999,6,-6.702999999999999,0,0.0463,0.16,0.0,0.245,0.5429999999999999,131.958,181173,4,2019,minor
18886,Rich Music LTD,Perreo en La Luna,1,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.3670000000000001,0.7240000000000001,174.013,218587,4,2019,minor
18887,J.I the Prince of N.Y,Love Scars,1,0.635,0.552,5,-8.959,0,0.758,0.0626,0.0,0.083,0.267,129.649,212193,5,2019,minor
18888,Flovry,Becoming,1,0.725,0.28,1,-15.015,1,0.142,0.818,0.807,0.19399999999999998,0.359,82.021,166242,4,2019,major
18889,YoungBoy Never Broke Again,Head Blown,1,0.912,0.522,10,-6.1960000000000015,0,0.368,0.192,0.0,0.11,0.33,139.898,181995,4,2019,minor
18890,Christian Nodal,De Los Besos Que Te Di,1,0.504,0.503,7,-3.313,1,0.0422,0.38799999999999996,0.0,0.0608,0.7090000000000001,195.593,167373,4,2019,major
18891,Skillet,Legendary,1,0.5479999999999999,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538,4,2019,minor
18892,Il Sognatore,Piazzale Mauna,1,0.17300000000000001,0.14800000000000002,7,-21.697,0,0.0367,0.8909999999999999,0.826,0.19699999999999998,0.0389,126.383,208594,4,2019,minor
18893,Astron,Starlight,1,0.215,0.10800000000000001,6,-23.299,1,0.036000000000000004,0.523,0.855,0.10400000000000001,0.0365,105.62100000000001,244075,4,2019,major
18894,BTS,Jamais Vu,1,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.24100000000000002,81.0,227275,4,2019,major
18895,Luna Meguise,Heading West,1,0.35600000000000004,0.0402,0,-25.461,1,0.0435,0.9890000000000001,0.92,0.11800000000000001,0.299,69.595,157195,3,2019,major
18896,Doja Cat,Talk Dirty,1,0.603,0.743,1,-5.5829999999999975,1,0.122,0.271,0.000226,0.10400000000000001,0.402,168.005,241480,4,2019,major
18897,Sonic Observations,Intercontinental Flight Noise,1,0.109,0.8540000000000001,4,-24.355999999999998,1,0.0474,0.9309999999999999,0.9990000000000001,0.111,0.0112,85.27,140250,4,2019,major
18898,Borghild Wenn,Filotimo,1,0.295,0.0285,11,-22.689,0,0.0423,0.993,0.9309999999999999,0.11699999999999999,0.21899999999999997,202.81,133200,4,2019,minor
18899,Flovry,Channel 12,1,0.669,0.259,4,-14.37,1,0.0482,0.9309999999999999,0.8490000000000001,0.126,0.474,136.00799999999998,142969,4,2019,major
18900,DJ Khaled,Celebrate (feat. Travis Scott & Post Malone),1,0.36200000000000004,0.7140000000000001,9,-3.07,0,0.0835,0.26899999999999996,0.0,0.21,0.309,67.4,206499,4,2019,minor
18901,Jax Jones,Harder (with Bebe Rexha),1,0.9059999999999999,0.833,5,-3.0269999999999997,0,0.0729,0.0899,0.0,0.154,0.752,104.01700000000001,159760,4,2019,minor
18902,Keira Conlon,Lyrebird,1,0.23199999999999998,0.00449,1,-34.69,0,0.0375,0.9940000000000001,0.852,0.0705,0.0988,73.35600000000002,153500,4,2019,minor
18903,Tate McRae,all my friends are fake,1,0.711,0.382,11,-7.3439999999999985,0,0.0428,0.67,0.0,0.11,0.516,104.988,185155,4,2019,minor
18904,Joy Williams,The Trouble with Wanting,1,0.396,0.198,2,-9.096,1,0.031,0.912,0.0,0.0972,0.19,138.624,235587,3,2019,major
18905,Jax Jones,This Is Real (ft. Ella Henderson),1,0.684,0.8190000000000001,6,-5.072,1,0.0413,0.0259,0.0775,0.0985,0.607,122.008,199160,4,2019,major
18906,Primer Dia,Skylines,1,0.198,0.125,0,-22.252,1,0.040999999999999995,0.9640000000000001,0.92,0.11199999999999999,0.0388,95.65299999999999,166901,4,2019,major
18907,Natanael Cano,Soy El Diablo,1,0.6559999999999999,0.713,5,-5.007,1,0.0478,0.259,0.0,0.12,0.875,74.64699999999998,155813,4,2019,major
18908,ScHoolboy Q,Dangerous (feat. Kid Cudi),1,0.414,0.544,5,-9.455,1,0.102,0.636,1.7100000000000002e-05,0.0813,0.0569,171.86700000000005,150613,4,2019,major
18909,Lana Del Rey,How to disappear,1,0.326,0.303,9,-11.802,1,0.047,0.565,0.000655,0.161,0.0677,78.888,228071,3,2019,major
18910,Teyana Taylor,Morning,1,0.579,0.632,3,-7.732,0,0.0918,0.677,0.0,0.0892,0.76,120.262,253947,3,2019,minor
18911,Doja Cat,Addiction,1,0.775,0.708,7,-6.0729999999999995,1,0.166,0.00979,0.000517,0.128,0.5489999999999999,90.006,208480,4,2019,major
18912,goosetaf,Carried Away,1,0.657,0.27399999999999997,4,-11.915999999999999,0,0.0356,0.8440000000000001,0.929,0.115,0.106,75.018,115200,4,2019,minor
18913,2KBABY,Dreaming,1,0.7879999999999999,0.6759999999999999,1,-8.517999999999999,1,0.19899999999999998,0.213,0.0,0.11800000000000001,0.5539999999999999,160.003,144000,4,2019,major
18914,Ashley O,On A Roll,1,0.737,0.81,5,-6.354,1,0.0896,0.077,0.0,0.0523,0.387,125.005,154448,4,2019,major
18915,Evann McIntosh,What Dreams Are Made Of,1,0.552,0.348,0,-10.258,1,0.0353,0.535,0.0018,0.106,0.152,110.051,265508,4,2019,major
18916,Victoria Monét,Ass Like That,1,0.664,0.691,7,-8.451,1,0.19399999999999998,0.0888,0.000592,0.174,0.637,80.001,220208,4,2019,major
18917,Ferdinando Zetticci,Sonnambulismo,1,0.22399999999999998,0.0138,10,-30.011,0,0.0367,0.9940000000000001,0.904,0.105,0.0863,60.583999999999996,206000,4,2019,minor
18918,Kash Doll,No Lames (feat. Summer Walker),1,0.812,0.495,6,-7.42,0,0.41600000000000004,0.278,0.0,0.0876,0.408,82.569,170326,4,2019,minor
18919,Trippie Redd,Mac 10,1,0.79,0.629,9,-7.1720000000000015,1,0.138,0.179,0.0,0.35600000000000004,0.833,124.06299999999999,127742,4,2019,major
18920,French Montana,Out Of Your Mind (feat. Chris Brown),1,0.718,0.882,4,-4.677,0,0.0521,0.0229,0.0286,0.102,0.611,95.005,194171,4,2019,minor
18921,Flovry,First Heartbreak,1,0.6779999999999999,0.405,7,-14.035,1,0.0824,0.8909999999999999,0.907,0.263,0.318,147.994,157365,4,2019,major
18922,James TW,Soldier,1,0.496,0.639,6,-6.157,1,0.055,0.28,0.0,0.0975,0.305,147.764,224720,4,2019,major
18923,Tyler Childers,Country Squire,1,0.508,0.725,9,-7.202999999999999,1,0.0398,0.524,2.65e-05,0.479,0.9159999999999999,166.872,201427,4,2019,major
18924,Kevin Abstract,Baby Boy,1,0.33399999999999996,0.485,5,-8.838,1,0.076,0.6659999999999999,0.00418,0.14,0.436,169.43400000000003,211669,4,2019,major
18925,Red Rocks Worship,Breakthrough - Live,1,0.466,0.612,5,-7.731,1,0.0299,0.008329999999999999,0.0,0.963,0.0986,94.97399999999999,567093,4,2019,major
18926,Comethazine,Walk (Remix),1,0.813,0.586,2,-10.478,1,0.379,0.0547,0.0,0.23800000000000002,0.7979999999999999,160.043,186517,4,2019,major
18927,Machine Gun Kelly,FLOOR 13,1,0.779,0.6609999999999999,9,-7.175,0,0.0966,0.15,0.0,0.0895,0.306,120.04799999999999,194873,4,2019,minor
18928,Witt Lowry,Ghost,1,0.722,0.59,8,-7.398,1,0.10400000000000001,0.0792,1.73e-05,0.109,0.217,148.132,224595,4,2019,major
18929,YoungBoy Never Broke Again,Seeming Like It,1,0.731,0.439,8,-5.479,1,0.435,0.158,0.0,0.375,0.649,79.824,184843,4,2019,major
18930,Cavetown,Home,1,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51e-05,0.11,0.281,124.86,269897,4,2019,major
18931,Jasiel Ayon,Una Cheyenne 90,1,0.732,0.813,8,-6.528,0,0.0305,0.465,1.06e-05,0.0975,0.935,111.015,149795,1,2019,minor
